date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3
2024-06-11T11:00:00+00:00,Delhi,IN,4,21.93,36.35,163.08,11.14,15.26,390.53,0.96,6.14
2024-06-11T12:00:00+00:00,Delhi,IN,4,21.02,35.55,153.06,13.88,15.97,417.23,0.85,6.59
2024-06-11T13:00:00+00:00,Delhi,IN,3,28.93,48.7,130.18,31.19,28.61,707.63,0.76,11.65
2024-06-11T14:00:00+00:00,Delhi,IN,3,41.88,70.28,103,44.55,41.01,1081.47,0.06,19.25
2024-06-11T15:00:00+00:00,Delhi,IN,4,50.9,85.14,89.41,45.24,45.3,1268.39,0,24.32
2024-06-11T16:00:00+00:00,Delhi,IN,4,68.85,112.19,70.1,55.52,55.31,1655.58,0,31.41
2024-06-11T17:00:00+00:00,Delhi,IN,5,96.41,153.39,43.27,72.66,69.62,2243.04,0,39.52
2024-06-11T18:00:00+00:00,Delhi,IN,5,102.17,160.33,27.54,79.51,70.57,2349.85,0,37.49
2024-06-11T19:00:00+00:00,Delhi,IN,5,85.55,133.48,25.75,71.29,60.56,1976.01,0,29.39
2024-06-11T20:00:00+00:00,Delhi,IN,5,75.36,116.79,27.54,60.32,54.84,1682.28,0,26.85
2024-06-11T21:00:00+00:00,Delhi,IN,4,69.16,107.13,26.11,54.15,50.07,1482.01,0,26.35
2024-06-11T22:00:00+00:00,Delhi,IN,4,65.29,101.54,20.38,50.04,45.78,1348.5,0.03,26.35
2024-06-11T23:00:00+00:00,Delhi,IN,4,67.41,103.68,10.46,48.67,45.78,1361.85,0.44,26.85
2024-06-12T00:00:00+00:00,Delhi,IN,4,73.72,111.16,2.3,49.35,49.11,1482.01,3.69,28.37
2024-06-12T01:00:00+00:00,Delhi,IN,5,93.57,140.57,1.17,50.04,61.04,1976.01,18.33,34.96
2024-06-12T02:00:00+00:00,Delhi,IN,5,124.78,190.81,6.97,58.26,76.29,2830.51,45.6,47.12
2024-06-12T03:00:00+00:00,Delhi,IN,5,126.95,199.8,23.96,80.88,75.34,3044.13,46.49,49.14
2024-06-12T04:00:00+00:00,Delhi,IN,4,66.62,125.46,105.86,49.35,51.98,1321.79,8.38,30.4
2024-06-12T05:00:00+00:00,Delhi,IN,5,71.37,135.54,181.67,33.59,50.54,1014.71,3.55,26.6
2024-06-12T06:00:00+00:00,Delhi,IN,5,85.79,150.66,257.49,26.05,49.59,894.55,1.96,24.83
2024-06-12T07:00:00+00:00,Delhi,IN,5,41.87,96.42,194.55,10.2,21.22,447.27,0.98,9.25
2024-06-12T08:00:00+00:00,Delhi,IN,4,29.88,71.72,173.09,8.65,16.21,377.18,0.92,6.14
2024-06-12T09:00:00+00:00,Delhi,IN,4,27.28,63.91,171.66,9.25,16.45,373.84,0.95,5.76
2024-06-12T10:00:00+00:00,Delhi,IN,4,26.51,60.46,170.23,10.02,16.93,373.84,0.92,5.57
2024-06-12T11:00:00+00:00,Delhi,IN,4,27.7,61.03,171.66,12,18.6,390.53,0.91,5.7
2024-06-12T12:00:00+00:00,Delhi,IN,4,29.09,62.13,170.23,14.57,20.5,410.56,0.71,5.89
2024-06-12T13:00:00+00:00,Delhi,IN,4,34.62,70.83,154.5,27.08,31.95,607.49,0.45,9.5
2024-06-12T14:00:00+00:00,Delhi,IN,3,39.25,79.97,128.75,32.56,37.19,781.06,0.03,14.06
2024-06-12T15:00:00+00:00,Delhi,IN,3,39.64,82.5,111.58,29.82,34.33,827.79,0,16.47
2024-06-12T16:00:00+00:00,Delhi,IN,3,43.76,89.06,100.14,31.53,35.29,934.6,0,19.25
2024-06-12T17:00:00+00:00,Delhi,IN,4,50.12,98.46,86.55,36.33,38.62,1081.47,0,22.55
2024-06-12T18:00:00+00:00,Delhi,IN,3,48.73,94.59,77.25,37.01,36.72,1054.76,0,22.04
2024-06-12T19:00:00+00:00,Delhi,IN,3,40.84,80.22,72.24,32.9,30.52,847.82,0,19.25
2024-06-12T20:00:00+00:00,Delhi,IN,3,36.82,73.01,68.66,27.42,27.42,720.98,0,19.25
2024-06-12T21:00:00+00:00,Delhi,IN,3,35.05,70.35,65.09,24.33,26.23,667.57,0,19.51
2024-06-12T22:00:00+00:00,Delhi,IN,3,33.23,70.21,61.51,21.08,24.56,594.14,0,20.01
2024-06-12T23:00:00+00:00,Delhi,IN,3,31.17,69.34,61.51,18.34,23.37,514.03,0,19
2024-06-13T00:00:00+00:00,Delhi,IN,3,29.04,67.27,61.51,17.14,23.13,467.3,0,17.73
2024-06-13T01:00:00+00:00,Delhi,IN,3,28.32,68.06,56.51,19.71,25.27,500.68,0.21,16.97
2024-06-13T02:00:00+00:00,Delhi,IN,3,30.26,73.17,55.07,23.99,29.33,627.52,2.32,17.99
2024-06-13T03:00:00+00:00,Delhi,IN,3,30.56,75.07,70.81,24.68,30.99,667.57,4.14,17.48
2024-06-13T04:00:00+00:00,Delhi,IN,3,27.19,72.72,107.29,17.48,25.51,540.73,2.63,12.79
2024-06-13T05:00:00+00:00,Delhi,IN,4,27.74,74.43,140.19,13.37,23.6,473.98,1.66,10.77
2024-06-13T06:00:00+00:00,Delhi,IN,4,27.44,74.78,157.36,10.54,20.5,417.23,1.17,9.12
2024-06-13T07:00:00+00:00,Delhi,IN,4,22.71,63.7,144.48,6.94,13.35,333.79,0.83,5.76
2024-06-13T08:00:00+00:00,Delhi,IN,4,22.14,58.59,143.05,7.03,12.76,327.11,0.87,4.88
2024-06-13T09:00:00+00:00,Delhi,IN,4,22.56,56.94,145.91,7.71,13.59,333.79,0.92,4.94
2024-06-13T10:00:00+00:00,Delhi,IN,4,22.58,55.95,145.91,8.4,13.83,340.46,0.94,4.94
2024-06-13T11:00:00+00:00,Delhi,IN,4,22.57,55.82,141.62,9.77,13.95,350.48,0.95,5.07
2024-06-13T12:00:00+00:00,Delhi,IN,3,22.75,56.61,134.47,11.82,14.31,370.5,0.81,5.26
2024-06-13T13:00:00+00:00,Delhi,IN,3,27.88,65.5,117.3,23.31,24.56,547.41,0.63,8.61
2024-06-13T14:00:00+00:00,Delhi,IN,3,35.03,77.82,97.27,31.53,33.38,741,0.05,13.55
2024-06-13T15:00:00+00:00,Delhi,IN,3,39.44,85.58,87.98,31.53,35.29,821.11,0,16.97
2024-06-13T16:00:00+00:00,Delhi,IN,3,42,89.97,82.97,31.87,37.19,854.49,0,19
2024-06-13T17:00:00+00:00,Delhi,IN,3,41.16,90.12,77.25,30.85,35.29,821.11,0,19.25
2024-06-13T18:00:00+00:00,Delhi,IN,3,35.46,82.41,69.38,27.42,29.33,687.6,0,17.73
2024-06-13T19:00:00+00:00,Delhi,IN,3,27.84,70.11,65.09,21.76,22.41,520.71,0,15.2
2024-06-13T20:00:00+00:00,Delhi,IN,3,23.95,61.77,62.23,17.99,20.03,440.6,0,14.57
2024-06-13T21:00:00+00:00,Delhi,IN,3,21.79,56.44,60.8,15.59,19.07,400.54,0,14.57
2024-06-13T22:00:00+00:00,Delhi,IN,3,21.9,56.31,65.8,13.71,18.84,377.18,0,13.81
2024-06-13T23:00:00+00:00,Delhi,IN,3,22.43,56.9,68.66,13.37,20.03,373.84,0,13.05
2024-06-14T00:00:00+00:00,Delhi,IN,3,21.86,55.69,66.52,14.39,21.93,383.85,0,12.54
2024-06-14T01:00:00+00:00,Delhi,IN,3,22.21,56.64,62.94,18.51,25.27,453.95,0.16,12.92
2024-06-14T02:00:00+00:00,Delhi,IN,3,23.96,61.17,65.09,22.28,27.89,567.44,1.82,14.06
2024-06-14T03:00:00+00:00,Delhi,IN,3,23.89,63.4,80.11,21.25,26.7,574.11,3.16,13.43
2024-06-14T04:00:00+00:00,Delhi,IN,3,21.53,62.35,105.86,13.71,19.79,447.27,2.07,9.12
2024-06-14T05:00:00+00:00,Delhi,IN,3,21.25,61.78,118.73,9.94,18.12,390.53,1.44,6.4
2024-06-14T06:00:00+00:00,Delhi,IN,3,20.9,61.28,124.45,8.14,15.97,353.81,1.13,5.57
2024-06-14T07:00:00+00:00,Delhi,IN,3,19.4,58.7,121.59,6.43,11.92,313.76,0.86,4.69
2024-06-14T08:00:00+00:00,Delhi,IN,3,19.31,57.21,123.02,6.85,11.68,313.76,0.87,4.37
2024-06-14T09:00:00+00:00,Delhi,IN,3,19.41,55.68,124.45,7.63,12.28,320.43,0.91,4.31
2024-06-14T10:00:00+00:00,Delhi,IN,3,19,53.91,121.59,8.4,12.28,323.77,0.92,4.24
2024-06-14T11:00:00+00:00,Delhi,IN,3,18.82,53.64,115.87,9.85,12.28,337.12,0.95,4.37
2024-06-14T12:00:00+00:00,Delhi,IN,3,18.54,54.27,105.86,12,12.28,357.15,0.82,4.62
2024-06-14T13:00:00+00:00,Delhi,IN,3,19.42,57.14,95.84,15.59,14.78,400.54,0.45,5.76
2024-06-14T14:00:00+00:00,Delhi,IN,3,22.09,65.21,81.54,18.85,17.88,460.62,0.04,7.98
2024-06-14T15:00:00+00:00,Delhi,IN,3,24.18,71.6,75.1,18.51,18.36,487.33,0,9.37
2024-06-14T16:00:00+00:00,Delhi,IN,3,26.35,76.16,70.1,19.88,20.74,527.38,0,10.77
2024-06-14T17:00:00+00:00,Delhi,IN,3,28.1,78.93,63.66,21.59,22.65,560.76,0,12.29
2024-06-14T18:00:00+00:00,Delhi,IN,3,26.83,75.33,58.65,20.91,21.46,514.03,0,12.16
2024-06-14T19:00:00+00:00,Delhi,IN,3,24.14,68.45,57.22,18.16,17.88,440.6,0,11.15
2024-06-14T20:00:00+00:00,Delhi,IN,3,23.27,64.21,56.51,15.08,15.74,407.22,0,11.65
2024-06-14T21:00:00+00:00,Delhi,IN,3,24.02,63.42,53.64,15.42,17.17,417.23,0,13.43
2024-06-14T22:00:00+00:00,Delhi,IN,3,24.89,63.73,50.78,16.11,18.84,433.92,0,15.2
2024-06-14T23:00:00+00:00,Delhi,IN,3,24.65,62.26,50.78,15.59,18.6,420.57,0,16.47
2024-06-15T00:00:00+00:00,Delhi,IN,3,24.15,61.18,52.93,14.74,17.88,410.56,0,16.72
2024-06-15T01:00:00+00:00,Delhi,IN,3,24.05,62.13,59.37,14.91,17.88,420.57,0.11,15.71
2024-06-15T02:00:00+00:00,Delhi,IN,3,24.4,63.73,64.37,16.62,19.55,473.98,1.23,14.82
2024-06-15T03:00:00+00:00,Delhi,IN,3,23.41,63.88,77.25,15.42,19.55,473.98,2.21,12.67
2024-06-15T04:00:00+00:00,Delhi,IN,3,18.57,58.71,97.27,7.11,10.25,333.79,1.06,6.02
2024-06-15T05:00:00+00:00,Delhi,IN,3,18.42,58.53,105.86,5.48,9.18,307.08,0.82,4.62
2024-06-15T06:00:00+00:00,Delhi,IN,3,18.78,59.05,111.58,4.93,9.06,297.07,0.71,4.37
2024-06-15T07:00:00+00:00,Delhi,IN,3,19.21,59.68,114.44,4.67,8.7,290.39,0.65,3.99
2024-06-15T08:00:00+00:00,Delhi,IN,3,20.05,59.88,118.73,5.01,9.06,293.73,0.66,3.83
2024-06-15T09:00:00+00:00,Delhi,IN,3,20.78,59.62,121.59,5.57,9.66,297.07,0.67,3.96
2024-06-15T10:00:00+00:00,Delhi,IN,3,21.44,60.8,123.02,6.17,10.01,303.75,0.69,4.18
2024-06-15T11:00:00+00:00,Delhi,IN,3,22.15,62.21,120.16,7.45,10.37,317.1,0.73,4.5
2024-06-15T12:00:00+00:00,Delhi,IN,3,22.68,63.52,115.87,9.17,10.85,337.12,0.66,4.88
2024-06-15T13:00:00+00:00,Delhi,IN,3,25.1,67.31,107.29,15.25,16.69,423.91,0.43,6.78
2024-06-15T14:00:00+00:00,Delhi,IN,3,28.42,72.03,95.84,20.22,21.93,527.38,0.03,9.88
2024-06-15T15:00:00+00:00,Delhi,IN,3,30.35,74.92,92.98,20.05,23.13,567.44,0,11.78
2024-06-15T16:00:00+00:00,Delhi,IN,3,33.11,78.99,88.69,21.93,25.27,627.52,0,13.81
2024-06-15T17:00:00+00:00,Delhi,IN,3,34.86,81.08,80.11,23.99,26.23,667.57,0,15.58
2024-06-15T18:00:00+00:00,Delhi,IN,3,32.25,76.26,67.95,23.65,22.89,614.17,0,15.83
2024-06-15T19:00:00+00:00,Delhi,IN,3,27.09,67.84,57.22,19.71,17.4,494,0,15.45
2024-06-15T20:00:00+00:00,Delhi,IN,3,24.85,64.26,56.51,15.25,15.14,417.23,0,15.33
2024-06-15T21:00:00+00:00,Delhi,IN,3,23.76,62.37,60.8,12.34,14.42,370.5,0,14.44
2024-06-15T22:00:00+00:00,Delhi,IN,3,22.81,61.65,62.23,10.62,13.83,343.8,0,13.55
2024-06-15T23:00:00+00:00,Delhi,IN,3,22.52,61.61,59.37,10.62,14.42,337.12,0,13.68
2024-06-16T00:00:00+00:00,Delhi,IN,3,22.34,61.24,58.65,11.14,15.5,343.8,0,13.68
2024-06-17T01:00:00+00:00,Delhi,IN,3,24.07,57.61,53.64,20.39,26.7,487.33,0.16,15.83
2024-06-17T02:00:00+00:00,Delhi,IN,3,27.5,64.06,56.51,24.33,30.28,620.84,1.96,17.23
2024-06-17T03:00:00+00:00,Delhi,IN,3,27.63,65.05,75.82,22.62,29.8,620.84,3.27,16.47
2024-06-17T04:00:00+00:00,Delhi,IN,3,21.39,60.43,101.57,9.85,15.02,393.87,1.4,7.54
2024-06-17T05:00:00+00:00,Delhi,IN,3,22.36,62.88,115.87,7.54,13.47,360.49,1.03,5.83
2024-06-17T06:00:00+00:00,Delhi,IN,3,23.28,63.63,125.89,6.85,13.11,347.14,0.89,5.45
2024-06-17T07:00:00+00:00,Delhi,IN,3,23.26,62.97,127.32,6.34,11.92,337.12,0.82,5
2024-06-17T08:00:00+00:00,Delhi,IN,3,23.14,61.68,128.75,6.51,11.68,337.12,0.85,4.75
2024-06-17T09:00:00+00:00,Delhi,IN,3,23.11,60.89,128.75,7.03,12.16,340.46,0.89,4.69
2024-06-17T10:00:00+00:00,Delhi,IN,3,22.98,60.54,125.89,8.23,13.11,350.48,0.99,4.88
2024-06-17T11:00:00+00:00,Delhi,IN,3,23.05,60.46,118.73,10.88,14.9,383.85,1.19,5.38
2024-06-17T12:00:00+00:00,Delhi,IN,3,23,60.18,105.86,14.57,16.21,427.25,1.22,6.08
2024-06-17T13:00:00+00:00,Delhi,IN,3,26.01,65.31,87.98,23.31,24.32,560.76,0.85,8.87
2024-06-17T14:00:00+00:00,Delhi,IN,3,30.56,72.95,69.38,30.16,31.95,714.3,0.07,13.17
2024-06-17T15:00:00+00:00,Delhi,IN,3,32.98,77.58,59.37,30.5,33.38,781.06,0,16.21
2024-06-17T16:00:00+00:00,Delhi,IN,3,35.83,82.13,53.64,32.22,35.29,847.82,0,18.49
2024-06-17T17:00:00+00:00,Delhi,IN,3,37.67,84.13,49.35,33.24,36.24,881.2,0,20.01
2024-06-17T18:00:00+00:00,Delhi,IN,3,33.86,76.48,49.35,30.85,31.95,781.06,0,18.75
2024-06-17T19:00:00+00:00,Delhi,IN,3,27.21,63.05,53.64,24.68,25.51,594.14,0,15.96
2024-06-17T20:00:00+00:00,Delhi,IN,3,23.4,55.16,59.37,19.36,21.93,480.65,0,14.82
2024-06-17T21:00:00+00:00,Delhi,IN,3,20.56,50.17,65.09,15.59,20.03,407.22,0,13.68
2024-06-17T22:00:00+00:00,Delhi,IN,2,17.7,45.67,67.95,13.02,18.36,350.48,0,12.16
2024-06-17T23:00:00+00:00,Delhi,IN,2,16.86,43.55,67.23,12.17,18.36,340.46,0,11.4
2024-06-18T00:00:00+00:00,Delhi,IN,2,18.1,45.35,74.39,11.82,18.84,343.8,0,10.26
2024-06-18T01:00:00+00:00,Delhi,IN,2,18.26,46.33,75.82,13.02,19.07,377.18,0.07,9.12
2024-06-18T02:00:00+00:00,Delhi,IN,2,18.57,49.66,73.67,14.74,19.55,433.92,0.89,9.12
2024-06-18T03:00:00+00:00,Delhi,IN,3,17.93,51.79,78.68,13.02,17.88,427.25,1.66,8.04
2024-06-18T04:00:00+00:00,Delhi,IN,3,17.06,52.67,89.41,7.97,12.04,353.81,1.22,5.45
2024-06-18T05:00:00+00:00,Delhi,IN,3,18.68,55.31,101.57,6.6,11.21,337.12,0.99,4.88
2024-06-18T06:00:00+00:00,Delhi,IN,3,19.29,56.68,107.29,6.08,10.73,327.11,0.89,4.62
2024-06-18T07:00:00+00:00,Delhi,IN,3,19.47,57.9,110.15,5.74,10.01,317.1,0.82,4.31
2024-06-18T08:00:00+00:00,Delhi,IN,3,20.04,60.8,113.01,6,9.89,317.1,0.85,4.18
2024-06-18T09:00:00+00:00,Delhi,IN,3,20.76,64.02,114.44,6.51,10.49,320.43,0.89,4.12
2024-06-18T10:00:00+00:00,Delhi,IN,3,21.35,67.67,113.01,7.03,10.61,320.43,0.89,4.05
2024-06-18T11:00:00+00:00,Delhi,IN,3,22.19,72.79,107.29,8.48,10.85,333.79,0.91,4.18
2024-06-18T12:00:00+00:00,Delhi,IN,3,23.21,80.24,100.14,10.45,11.21,347.14,0.77,4.37
2024-06-18T13:00:00+00:00,Delhi,IN,3,26.48,91.19,86.55,16.28,16.69,427.25,0.47,6.08
2024-06-18T14:00:00+00:00,Delhi,IN,4,30.2,100.46,73.67,21.08,21.7,527.38,0.04,8.87
2024-06-18T15:00:00+00:00,Delhi,IN,4,32.37,103.49,66.52,21.93,23.84,580.79,0,11.02
2024-06-18T16:00:00+00:00,Delhi,IN,4,33.14,102.62,62.23,22.62,25.75,614.17,0,12.41
2024-06-18T17:00:00+00:00,Delhi,IN,3,32.24,98.03,59.37,22.62,25.75,607.49,0,13.05
2024-06-18T18:00:00+00:00,Delhi,IN,3,28.88,90.13,58.65,20.73,22.89,534.06,0,12.03
2024-06-18T19:00:00+00:00,Delhi,IN,3,24.81,81.87,61.51,16.62,18.6,417.23,0,10.26
2024-06-18T20:00:00+00:00,Delhi,IN,3,22.25,74.5,66.52,13.37,16.45,360.49,0,9.88
2024-06-18T21:00:00+00:00,Delhi,IN,3,20.46,68.68,75.1,10.71,15.26,327.11,0,9.25
2024-06-18T22:00:00+00:00,Delhi,IN,3,19.62,69.01,82.25,8.48,13.71,300.41,0,7.66
2024-06-18T23:00:00+00:00,Delhi,IN,3,18.47,67.22,77.25,8.4,13.83,297.07,0,6.9
2024-06-19T00:00:00+00:00,Delhi,IN,3,18.11,66.33,71.53,9.42,15.02,310.42,0,6.97
2024-06-19T01:00:00+00:00,Delhi,IN,3,18.94,67.05,65.09,12.51,17.4,357.15,0.07,7.92
2024-06-19T02:00:00+00:00,Delhi,IN,3,19.81,68.19,62.23,14.22,18.12,413.89,0.92,8.61
2024-06-19T03:00:00+00:00,Delhi,IN,3,19.6,68.79,70.81,12.17,16.21,403.88,1.63,7.73
2024-06-19T04:00:00+00:00,Delhi,IN,3,20.16,76.35,86.55,8.48,12.99,353.81,1.31,5.76
2024-06-19T05:00:00+00:00,Delhi,IN,3,22.08,84.21,98.71,7.2,12.52,337.12,1.08,4.88
2024-06-19T06:00:00+00:00,Delhi,IN,3,22.85,86.49,105.86,6.6,12.28,327.11,0.95,4.43
2024-06-19T07:00:00+00:00,Delhi,IN,3,22.98,86.69,107.29,6.34,11.68,313.76,0.89,4.02
2024-06-19T08:00:00+00:00,Delhi,IN,3,23.12,86.85,108.72,6.85,11.68,317.1,0.95,3.86
2024-06-19T09:00:00+00:00,Delhi,IN,3,23.31,86.81,108.72,7.71,12.4,323.77,1.02,3.89
2024-06-19T10:00:00+00:00,Delhi,IN,3,29.34,94.46,108.72,18.34,27.42,494,2.18,7.03
2024-06-19T11:00:00+00:00,Delhi,IN,4,39.44,111.34,105.86,32.9,42.92,747.68,2.79,11.4
2024-06-19T12:00:00+00:00,Delhi,IN,4,46.98,126.15,87.26,46.61,50.54,974.66,2.4,14.95
2024-06-19T13:00:00+00:00,Delhi,IN,4,58.63,144.27,60.08,61.69,56.74,1321.79,1.58,20.27
2024-06-19T14:00:00+00:00,Delhi,IN,5,78.73,173.91,31.11,77.46,65.8,1815.8,0.21,28.88
2024-06-19T15:00:00+00:00,Delhi,IN,5,102.05,210.07,10.28,87.74,78.2,2296.45,0.76,37.49
2024-06-19T16:00:00+00:00,Delhi,IN,5,149.88,278.29,0.45,94.59,102.04,3257.75,15.87,52.69
2024-06-19T17:00:00+00:00,Delhi,IN,5,226.37,381.83,0,95.96,133.51,4699.71,50.51,70.93
2024-06-19T18:00:00+00:00,Delhi,IN,5,263.06,431.18,0,102.82,148.77,5447.39,75.1,76
2024-06-19T19:00:00+00:00,Delhi,IN,5,229.98,385.34,0,119.27,129.7,4913.33,63.48,61.3
2024-06-19T20:00:00+00:00,Delhi,IN,5,180.87,312.51,0,120.64,99.18,4005.43,40.23,44.08
2024-06-19T21:00:00+00:00,Delhi,IN,5,129.15,233.37,0.01,101.45,70.57,2937.32,21.9,32.93
2024-06-19T22:00:00+00:00,Delhi,IN,4,73.79,148.84,1.18,68.55,43.39,1655.58,3.86,25.33
2024-06-19T23:00:00+00:00,Delhi,IN,4,49.55,102.17,4.38,46.61,33.38,1108.17,1.06,23.81
2024-06-20T00:00:00+00:00,Delhi,IN,3,38.33,79.15,8.05,37.36,32.9,881.2,0.54,23.05
2024-06-20T01:00:00+00:00,Delhi,IN,3,39.61,79.24,8.4,39.41,40.53,961.3,2.79,24.57
2024-06-20T02:00:00+00:00,Delhi,IN,3,49.22,93.43,15.91,43.53,50.54,1321.79,13.3,28.88
2024-06-20T03:00:00+00:00,Delhi,IN,3,48.06,91.2,38.27,47.3,52.93,1361.85,15.2,27.61
2024-06-20T04:00:00+00:00,Delhi,IN,3,27.6,64.45,82.25,23.65,31.47,667.57,4.14,14.31
2024-06-20T05:00:00+00:00,Delhi,IN,3,33.7,73.66,104.43,25.02,34.33,714.3,2.91,14.06
2024-06-20T06:00:00+00:00,Delhi,IN,3,36.32,76.2,107.29,26.73,36.24,741,2.07,13.43
2024-06-20T07:00:00+00:00,Delhi,IN,3,34.93,75.57,110.15,25.36,34.81,700.95,1.87,12.79
2024-06-20T08:00:00+00:00,Delhi,IN,3,33.93,72.51,133.04,21.93,32.42,627.52,2.04,11.4
2024-06-20T09:00:00+00:00,Delhi,IN,4,31.77,65.17,153.06,17.31,28.37,534.06,1.75,9.25
2024-06-20T10:00:00+00:00,Delhi,IN,4,26.63,53.85,155.93,11.65,19.31,433.92,1.29,6.71
2024-06-20T11:00:00+00:00,Delhi,IN,4,24.61,49.7,147.34,14.05,18.84,447.27,1.42,6.46
2024-06-20T12:00:00+00:00,Delhi,IN,3,21.76,46.07,124.45,17.82,18.12,473.98,1.55,6.4
2024-06-20T13:00:00+00:00,Delhi,IN,3,24.91,51.7,91.55,31.53,25.75,654.22,1.48,9.25
2024-06-20T14:00:00+00:00,Delhi,IN,3,33.17,66.77,59.37,47.3,35.76,921.25,0.22,14.44
2024-06-20T15:00:00+00:00,Delhi,IN,3,40.15,81.72,42.2,50.04,40.05,1041.41,0,18.24
2024-06-20T16:00:00+00:00,Delhi,IN,3,46.2,97.8,38.62,46.61,41.96,1054.76,0,20.52
2024-06-20T17:00:00+00:00,Delhi,IN,4,47.25,106.32,43.99,40.78,39.58,947.95,0,20.27
2024-06-20T18:00:00+00:00,Delhi,IN,4,41.35,101.57,54.36,32.56,32.9,741,0,16.97
2024-06-20T19:00:00+00:00,Delhi,IN,3,35.43,90.72,58.65,27.08,27.18,594.14,0,14.57
2024-06-20T20:00:00+00:00,Delhi,IN,3,35.52,86.61,52.21,27.08,28.85,600.81,0,15.71
2024-06-20T21:00:00+00:00,Delhi,IN,3,37.26,86.45,46.49,28.1,32.42,640.87,0,16.97
2024-06-20T22:00:00+00:00,Delhi,IN,3,40.74,86.21,38.27,31.87,38.15,714.3,0,17.99
2024-06-20T23:00:00+00:00,Delhi,IN,4,51.68,95.59,22.71,47.3,54.84,894.55,0.04,20.01
2024-06-21T00:00:00+00:00,Delhi,IN,4,68.17,112.34,7.06,66.49,72.48,1161.58,0.98,21.53
2024-06-21T01:00:00+00:00,Delhi,IN,5,75.16,121.87,3.8,64.43,66.76,1255.04,5.92,21.03
2024-06-21T02:00:00+00:00,Delhi,IN,5,85.12,139.44,13.59,56.89,67.71,1508.71,18.78,25.08
2024-06-21T03:00:00+00:00,Delhi,IN,5,95.28,156.02,30.76,64.43,79.15,1789.09,25.26,27.87
2024-06-21T04:00:00+00:00,Delhi,IN,5,88.13,146.57,80.11,66.49,96.32,1455.31,15.2,22.55
2024-06-21T05:00:00+00:00,Delhi,IN,5,92.54,148.31,157.36,56.89,101.09,1174.93,7.6,18.49
2024-06-21T06:00:00+00:00,Delhi,IN,5,114.65,168.54,251.77,43.87,99.18,1014.71,3.8,16.09
2024-06-21T07:00:00+00:00,Delhi,IN,5,92.16,141.69,257.49,20.05,54.84,674.25,1.44,10.39
2024-06-21T08:00:00+00:00,Delhi,IN,5,71.55,120.8,228.88,14.91,36.24,560.76,1.03,8.11
2024-06-21T09:00:00+00:00,Delhi,IN,5,69.36,120.18,228.88,16.96,36.24,574.11,0.99,8.04
2024-06-21T10:00:00+00:00,Delhi,IN,5,72.21,124.02,231.74,19.54,38.62,620.84,0.96,8.23
2024-06-21T11:00:00+00:00,Delhi,IN,5,79.56,133.34,234.6,22.28,41.48,687.6,0.92,8.87
2024-06-21T12:00:00+00:00,Delhi,IN,5,81.49,136.79,217.44,23.31,38.62,707.63,0.68,9.25
2024-06-21T13:00:00+00:00,Delhi,IN,5,125.78,195.74,147.34,70.6,56.27,1708.98,0.86,22.55
2024-06-21T14:00:00+00:00,Delhi,IN,5,207.37,307.43,68.66,115.16,85.83,3204.35,0.11,43.06
2024-06-21T15:00:00+00:00,Delhi,IN,5,286.14,417.69,14.48,145.32,110.63,4486.08,1.4,61.3
2024-06-21T16:00:00+00:00,Delhi,IN,5,378.4,537.36,0.13,160.4,137.33,5821.23,17.43,79.04
2024-06-21T17:00:00+00:00,Delhi,IN,5,467.32,644.09,0,165.88,158.31,6835.94,33.97,90.18
2024-06-21T18:00:00+00:00,Delhi,IN,5,504.24,681.18,0,174.11,165.94,7156.37,40.68,88.16
2024-06-21T19:00:00+00:00,Delhi,IN,5,478.04,634.61,0,183.7,164.03,6515.5,31.74,72.96
2024-06-21T20:00:00+00:00,Delhi,IN,5,452.87,592.04,0,183.7,167.85,5821.23,19.67,63.33
2024-06-21T21:00:00+00:00,Delhi,IN,5,448.98,579.33,0,180.96,181.2,5554.2,15.2,62.32
2024-06-21T22:00:00+00:00,Delhi,IN,5,468.44,598.09,0,172.73,177.38,5714.42,13.3,62.82
2024-06-21T23:00:00+00:00,Delhi,IN,5,475.14,607.59,0.01,156.28,146.87,5821.23,11.73,56.24
2024-06-22T00:00:00+00:00,Delhi,IN,5,425.45,552.58,0.11,127.49,113.49,5233.76,9.05,46.61
2024-06-22T01:00:00+00:00,Delhi,IN,5,238.51,326.82,22.53,73.34,92.51,2723.69,0.66,29.64
2024-06-22T02:00:00+00:00,Delhi,IN,5,171.27,242.18,44.7,56.89,106.81,1869.2,4.58,25.33
2024-06-22T03:00:00+00:00,Delhi,IN,5,150.64,211.6,72.96,58.95,127.79,1642.23,8.38,23.56
2024-06-22T04:00:00+00:00,Delhi,IN,5,75.15,112.91,121.59,32.56,86.78,747.68,4.08,9.75
2024-06-22T05:00:00+00:00,Delhi,IN,4,59.79,94.04,164.51,19.71,56.74,574.11,2.01,7.22
2024-06-22T06:00:00+00:00,Delhi,IN,5,62.61,97.33,200.27,13.37,43.39,540.73,1.12,6.52
2024-06-22T07:00:00+00:00,Delhi,IN,5,59.29,94.39,208.85,10.45,32.9,500.68,0.81,5.95
2024-06-22T08:00:00+00:00,Delhi,IN,5,50.73,85.01,197.41,9.6,26.23,460.62,0.78,5.51
2024-06-22T09:00:00+00:00,Delhi,IN,5,43.49,76.3,185.97,9.42,23.13,427.25,0.79,5.26
