date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,aqi_cpcb,aqi_category
2024-02-10T03:00:00+00:00,Delhi,IN,5.0,479.45,592.5,0.12,76.77,95.37,5661.01,125.17,78.02,400,Very Poor
2024-02-10T04:00:00+00:00,Delhi,IN,5.0,460.2,542.17,0.56,78.83,92.51,5500.79,119.81,56.74,400,Very Poor
2024-02-10T05:00:00+00:00,Delhi,IN,5.0,481.68,566.33,2.37,80.88,91.55,5874.63,125.17,46.1,400,Very Poor
2024-02-10T06:00:00+00:00,Delhi,IN,5.0,486.54,573.4,7.06,97.33,93.46,5981.45,108.18,35.46,400,Very Poor
2024-02-10T07:00:00+00:00,Delhi,IN,5.0,230.97,266.67,86.55,73.34,117.3,1949.31,14.75,8.61,400,Very Poor
2024-02-10T08:00:00+00:00,Delhi,IN,5.0,189.39,218.63,133.04,51.41,93.46,1401.9,7.1,5.64,400,Very Poor
2024-02-10T09:00:00+00:00,Delhi,IN,5.0,184.58,213.46,161.65,43.53,83.92,1295.09,4.97,5.89,400,Very Poor
2024-02-10T10:00:00+00:00,Delhi,IN,5.0,219.41,257.32,157.36,54.84,77.25,1628.88,5.2,10.89,400,Very Poor
2024-02-10T11:00:00+00:00,Delhi,IN,5.0,264.62,313.12,117.3,82.25,72.48,2243.04,6.09,17.48,400,Very Poor
2024-02-10T12:00:00+00:00,Delhi,IN,5.0,281.25,335.8,61.51,117.9,68.66,2803.8,4.02,23.05,400,Very Poor
2024-02-10T13:00:00+00:00,Delhi,IN,5.0,304.04,367.79,11.8,142.57,67.71,3391.27,3.3,28.63,400,Very Poor
2024-02-10T14:00:00+00:00,Delhi,IN,5.0,340.87,418.91,0.4,126.12,64.85,3898.62,15.65,28.63,400,Very Poor
2024-02-10T15:00:00+00:00,Delhi,IN,5.0,374.82,463.52,0.05,105.56,59.6,4058.84,22.8,22.29,400,Very Poor
2024-02-10T16:00:00+00:00,Delhi,IN,5.0,407.56,500.47,0.02,94.59,53.41,4005.43,26.15,17.23,400,Very Poor
2024-02-10T17:00:00+00:00,Delhi,IN,5.0,439.2,536.45,0.01,85.68,47.68,4058.84,30.4,15.58,400,Very Poor
2024-02-10T18:00:00+00:00,Delhi,IN,5.0,436.73,528.12,0.01,76.09,37.19,3738.4,29.5,11.91,400,Very Poor
2024-02-10T19:00:00+00:00,Delhi,IN,5.0,406.98,481.48,0.04,65.12,26.23,3070.83,21.23,7.73,400,Very Poor
2024-02-10T20:00:00+00:00,Delhi,IN,5.0,399.93,461.24,0.14,54.84,22.65,2670.29,13.63,6.84,400,Very Poor
2024-02-10T21:00:00+00:00,Delhi,IN,5.0,407.78,460.07,0.24,46.61,20.98,2456.67,10.17,6.52,400,Very Poor
2024-02-10T22:00:00+00:00,Delhi,IN,5.0,417.37,462.9,0.28,39.41,20.27,2323.15,9.05,6.52,400,Very Poor
2024-02-10T23:00:00+00:00,Delhi,IN,5.0,424.48,460.42,0.25,35.64,20.27,2243.04,9.5,6.78,400,Very Poor
2024-02-11T00:00:00+00:00,Delhi,IN,5.0,427.93,456.76,0.12,35.3,21.46,2323.15,12.96,7.47,400,Very Poor
2024-02-11T01:00:00+00:00,Delhi,IN,5.0,451.32,485.07,0.02,37.01,27.42,2723.69,25.93,10.89,400,Very Poor
2024-02-11T02:00:00+00:00,Delhi,IN,5.0,495.25,550.23,0.01,40.44,37.67,3685.0,56.77,16.47,400,Very Poor
2024-02-11T03:00:00+00:00,Delhi,IN,5.0,498.88,567.81,0.69,43.53,43.39,4325.87,84.04,18.24,400,Very Poor
2024-02-11T04:00:00+00:00,Delhi,IN,5.0,457.65,528.44,4.78,48.67,47.68,4272.46,80.47,18.24,400,Very Poor
2024-02-11T05:00:00+00:00,Delhi,IN,5.0,433.48,510.32,14.66,62.38,55.31,4219.06,66.16,23.05,400,Very Poor
2024-02-11T06:00:00+00:00,Delhi,IN,5.0,396.74,473.06,44.35,78.83,63.9,3738.4,37.55,26.09,400,Very Poor
2024-02-11T07:00:00+00:00,Delhi,IN,5.0,190.9,218.91,151.63,39.76,72.48,1388.55,5.81,11.78,400,Very Poor
2024-02-11T08:00:00+00:00,Delhi,IN,5.0,155.21,176.0,175.95,29.13,63.9,1041.41,3.49,9.37,400,Very Poor
2024-02-11T09:00:00+00:00,Delhi,IN,5.0,149.83,169.46,185.97,28.79,65.8,988.01,2.96,9.5,400,Very Poor
2024-02-11T10:00:00+00:00,Delhi,IN,5.0,177.86,206.91,144.48,53.47,67.71,1575.47,5.76,16.72,400,Very Poor
2024-02-11T11:00:00+00:00,Delhi,IN,5.0,228.7,275.2,75.82,97.33,68.66,2670.29,12.41,26.35,400,Very Poor
2024-02-11T12:00:00+00:00,Delhi,IN,5.0,267.95,329.64,16.81,134.35,68.66,3738.4,27.05,33.94,400,Very Poor
2024-02-11T13:00:00+00:00,Delhi,IN,5.0,303.23,378.75,0.32,132.98,69.62,4539.49,52.3,41.54,400,Very Poor
2024-02-11T14:00:00+00:00,Delhi,IN,5.0,315.24,398.94,0.0,113.79,61.04,4592.9,50.07,39.52,400,Very Poor
2024-02-11T15:00:00+00:00,Delhi,IN,5.0,294.1,373.9,0.01,91.85,48.64,3952.03,33.97,29.39,400,Very Poor
2024-02-11T16:00:00+00:00,Delhi,IN,5.0,273.93,346.16,0.03,76.77,40.05,3391.27,22.35,20.77,400,Very Poor
2024-02-11T17:00:00+00:00,Delhi,IN,5.0,273.62,343.93,0.06,69.92,36.24,3204.35,19.22,16.72,400,Very Poor
2024-02-11T18:00:00+00:00,Delhi,IN,5.0,253.35,315.24,0.25,65.12,29.56,2803.8,13.86,11.53,400,Very Poor
2024-02-11T19:00:00+00:00,Delhi,IN,5.0,224.63,273.91,0.84,59.63,22.89,2323.15,7.93,7.54,400,Very Poor
2024-02-11T20:00:00+00:00,Delhi,IN,5.0,226.41,270.55,0.75,53.47,24.56,2189.64,8.05,7.79,400,Very Poor
2024-02-11T21:00:00+00:00,Delhi,IN,5.0,236.66,279.85,0.53,49.35,25.51,2189.64,8.72,8.23,400,Very Poor
2024-02-11T22:00:00+00:00,Delhi,IN,5.0,246.14,289.79,0.31,44.55,26.23,2189.64,10.17,8.87,400,Very Poor
2024-02-11T23:00:00+00:00,Delhi,IN,5.0,254.97,299.08,0.13,41.47,27.66,2216.34,12.74,9.63,400,Very Poor
2024-02-12T00:00:00+00:00,Delhi,IN,5.0,270.85,317.33,0.03,40.78,30.99,2349.85,19.0,11.27,400,Very Poor
2024-02-12T01:00:00+00:00,Delhi,IN,5.0,319.33,377.98,0.0,43.87,41.01,2990.72,37.55,17.23,400,Very Poor
2024-02-12T02:00:00+00:00,Delhi,IN,5.0,418.62,506.72,0.01,49.35,57.7,4539.49,84.04,25.84,400,Very Poor
2024-02-12T03:00:00+00:00,Delhi,IN,5.0,505.43,618.83,0.47,52.78,68.66,5981.45,139.47,29.39,400,Very Poor
2024-02-12T04:00:00+00:00,Delhi,IN,5.0,553.86,677.7,2.53,62.38,77.25,6729.13,157.36,29.39,400,Very Poor
2024-02-12T05:00:00+00:00,Delhi,IN,5.0,607.15,742.33,8.23,93.22,89.65,7263.18,146.63,35.97,400,Very Poor
2024-02-12T06:00:00+00:00,Delhi,IN,5.0,646.66,791.26,30.4,150.8,100.14,7156.37,90.3,42.56,400,Very Poor
2024-02-12T07:00:00+00:00,Delhi,IN,5.0,310.13,355.51,118.73,90.48,156.4,2323.15,14.19,17.73,400,Very Poor
2024-02-12T08:00:00+00:00,Delhi,IN,5.0,238.89,271.1,133.04,79.51,164.03,1668.93,10.73,12.41,400,Very Poor
2024-02-12T09:00:00+00:00,Delhi,IN,5.0,214.22,243.55,124.45,91.85,194.55,1508.71,11.51,11.02,400,Very Poor
2024-02-12T10:00:00+00:00,Delhi,IN,5.0,232.99,269.26,82.25,128.87,217.44,2002.72,16.99,17.73,400,Very Poor
2024-02-12T11:00:00+00:00,Delhi,IN,5.0,293.03,346.99,29.68,186.44,223.16,3231.05,34.87,31.66,400,Very Poor
2024-02-12T12:00:00+00:00,Delhi,IN,5.0,344.54,414.33,4.92,224.83,217.44,4486.08,69.74,44.58,400,Very Poor
2024-02-12T13:00:00+00:00,Delhi,IN,5.0,417.19,510.26,0.18,244.02,221.25,6034.85,116.23,65.86,400,Very Poor
2024-02-12T14:00:00+00:00,Delhi,IN,5.0,535.71,661.36,0.0,246.76,230.79,7797.24,160.93,95.25,400,Very Poor
2024-02-12T15:00:00+00:00,Delhi,IN,5.0,666.38,823.71,0.0,238.54,240.33,9292.6,191.33,118.55,400,Very Poor
2024-02-12T16:00:00+00:00,Delhi,IN,5.0,760.36,936.32,0.0,224.83,232.7,10147.09,200.27,124.63,400,Very Poor
2024-02-12T17:00:00+00:00,Delhi,IN,5.0,878.74,1078.95,0.0,222.09,209.81,11215.21,219.94,110.45,400,Very Poor
2024-02-12T18:00:00+00:00,Delhi,IN,5.0,974.86,1201.13,0.0,238.54,183.11,11962.89,232.46,89.17,400,Very Poor
2024-02-12T19:00:00+00:00,Delhi,IN,5.0,925.19,1140.2,0.0,238.54,141.14,10894.78,191.33,69.92,400,Very Poor
2024-02-12T20:00:00+00:00,Delhi,IN,5.0,814.72,1005.45,0.0,200.15,112.53,8972.17,135.9,63.33,400,Very Poor
2024-02-12T21:00:00+00:00,Delhi,IN,5.0,720.53,892.61,0.0,157.65,100.14,7476.81,96.56,60.8,400,Very Poor
2024-02-12T22:00:00+00:00,Delhi,IN,5.0,618.67,772.1,0.0,119.27,90.6,5874.63,65.27,55.22,400,Very Poor
2024-02-12T23:00:00+00:00,Delhi,IN,5.0,534.08,663.27,0.0,87.74,74.39,4699.71,49.62,42.56,400,Very Poor
2024-02-13T00:00:00+00:00,Delhi,IN,5.0,499.3,614.51,0.0,69.23,66.76,4165.65,50.51,33.94,400,Very Poor
2024-02-13T01:00:00+00:00,Delhi,IN,5.0,521.61,634.92,0.0,59.63,69.62,4432.68,68.84,35.46,400,Very Poor
2024-02-13T02:00:00+00:00,Delhi,IN,5.0,604.52,733.65,0.0,56.21,82.97,5767.82,116.23,43.06,400,Very Poor
2024-02-13T03:00:00+00:00,Delhi,IN,5.0,691.86,837.77,0.35,58.26,92.51,7370.0,178.81,43.57,400,Very Poor
2024-02-13T04:00:00+00:00,Delhi,IN,5.0,732.28,878.24,1.81,70.6,100.14,8117.68,202.06,39.01,400,Very Poor
2024-02-13T05:00:00+00:00,Delhi,IN,5.0,760.35,906.36,6.26,105.56,111.58,8438.11,182.39,46.1,400,Very Poor
2024-02-13T06:00:00+00:00,Delhi,IN,5.0,799.65,951.25,23.25,178.22,127.79,8438.11,119.81,53.2,400,Very Poor
2024-02-13T07:00:00+00:00,Delhi,IN,5.0,410.26,462.32,70.81,124.75,225.07,2723.69,27.72,4.75,400,Very Poor
2024-02-13T08:00:00+00:00,Delhi,IN,5.0,323.11,362.55,103.0,95.96,171.66,1949.31,12.74,2.98,400,Very Poor
2024-02-13T09:00:00+00:00,Delhi,IN,5.0,316.28,354.78,120.16,93.22,158.31,1922.61,8.49,4.94,400,Very Poor
2024-02-13T10:00:00+00:00,Delhi,IN,5.0,327.13,369.34,123.02,97.33,150.68,2109.53,6.09,9.88,400,Very Poor
2024-02-13T11:00:00+00:00,Delhi,IN,5.0,352.72,401.88,105.86,117.9,143.05,2590.18,4.58,18.49,400,Very Poor
2024-02-13T12:00:00+00:00,Delhi,IN,5.0,374.56,430.22,72.96,145.32,137.33,3070.83,2.29,26.09,400,Very Poor
2024-02-13T13:00:00+00:00,Delhi,IN,5.0,448.91,527.82,10.55,194.67,133.51,4486.08,13.08,44.08,400,Very Poor
2024-02-13T14:00:00+00:00,Delhi,IN,5.0,565.56,681.67,0.0,186.44,127.79,6248.47,57.22,62.82,400,Very Poor
2024-02-13T15:00:00+00:00,Delhi,IN,5.0,634.96,771.52,0.0,163.14,122.07,6835.94,71.53,68.9,400,Very Poor
2024-02-13T16:00:00+00:00,Delhi,IN,5.0,652.36,790.76,0.0,138.46,108.72,6568.91,67.95,63.84,400,Very Poor
2024-02-13T17:00:00+00:00,Delhi,IN,5.0,642.64,773.57,0.0,113.79,83.92,6088.26,59.9,44.58,400,Very Poor
2024-02-13T18:00:00+00:00,Delhi,IN,5.0,581.1,692.44,0.0,91.85,56.27,5126.95,47.39,23.81,400,Very Poor
2024-02-13T19:00:00+00:00,Delhi,IN,5.0,482.95,564.46,0.0,74.03,33.86,3845.21,29.95,10.89,400,Very Poor
2024-02-13T20:00:00+00:00,Delhi,IN,5.0,416.24,479.12,0.04,60.32,27.42,3017.43,18.55,8.04,400,Very Poor
2024-02-13T21:00:00+00:00,Delhi,IN,5.0,373.92,426.08,0.13,51.41,26.23,2563.48,12.96,7.47,400,Very Poor
2024-02-13T22:00:00+00:00,Delhi,IN,5.0,338.7,383.38,0.38,44.55,25.75,2269.74,9.61,7.41,400,Very Poor
2024-02-13T23:00:00+00:00,Delhi,IN,5.0,309.31,349.77,0.5,41.47,26.23,2109.53,8.61,7.73,400,Very Poor
2024-02-14T00:00:00+00:00,Delhi,IN,5.0,296.14,336.12,0.25,41.13,28.61,2162.93,11.96,8.87,400,Very Poor
2024-02-14T01:00:00+00:00,Delhi,IN,5.0,316.88,365.23,0.03,42.5,37.19,2590.18,26.38,13.55,400,Very Poor
2024-02-14T02:00:00+00:00,Delhi,IN,5.0,377.59,448.74,0.01,45.93,51.5,3738.4,62.58,21.53,400,Very Poor
2024-02-14T03:00:00+00:00,Delhi,IN,5.0,417.12,504.11,0.54,49.35,60.56,4646.3,99.24,24.83,400,Very Poor
2024-02-14T04:00:00+00:00,Delhi,IN,5.0,430.8,522.46,3.17,52.09,66.76,5020.14,109.97,27.11,400,Very Poor
2024-02-14T05:00:00+00:00,Delhi,IN,5.0,422.42,513.14,11.0,66.49,70.57,4753.11,86.72,32.42,400,Very Poor
2024-02-14T06:00:00+00:00,Delhi,IN,5.0,386.63,466.15,36.48,81.57,69.62,3952.03,43.81,32.93,400,Very Poor
2024-02-14T07:00:00+00:00,Delhi,IN,5.0,162.54,180.88,147.34,25.02,41.01,1001.36,3.35,6.59,400,Very Poor
2024-02-14T08:00:00+00:00,Delhi,IN,5.0,142.7,156.57,160.22,17.99,32.9,794.41,2.1,5.26,400,Very Poor
2024-02-14T09:00:00+00:00,Delhi,IN,5.0,151.21,165.78,164.51,19.88,36.24,821.11,1.9,6.02,400,Very Poor
2024-02-14T10:00:00+00:00,Delhi,IN,5.0,181.06,201.03,145.91,37.01,51.02,1134.87,2.99,10.39,400,Very Poor
2024-02-14T11:00:00+00:00,Delhi,IN,5.0,210.98,238.78,105.86,63.75,65.8,1602.17,3.97,16.72,400,Very Poor
2024-02-14T12:00:00+00:00,Delhi,IN,5.0,221.21,254.29,59.37,91.85,70.57,2002.72,2.57,21.79,400,Very Poor
2024-02-14T13:00:00+00:00,Delhi,IN,5.0,243.22,286.96,11.98,117.9,70.57,2616.88,3.8,30.65,400,Very Poor
2024-02-14T14:00:00+00:00,Delhi,IN,5.0,283.29,344.2,0.13,106.93,66.76,3311.16,20.79,40.02,400,Very Poor
2024-02-14T15:00:00+00:00,Delhi,IN,5.0,306.34,378.38,0.01,90.48,58.65,3578.19,28.39,36.48,400,Very Poor
2024-02-14T16:00:00+00:00,Delhi,IN,5.0,319.76,397.34,0.01,78.83,52.45,3631.59,30.85,27.36,400,Very Poor
2024-02-14T17:00:00+00:00,Delhi,IN,5.0,330.44,412.66,0.0,70.6,49.11,3791.81,35.76,22.55,400,Very Poor
2024-02-14T18:00:00+00:00,Delhi,IN,5.0,308.12,384.73,0.0,63.75,40.53,3524.78,36.21,15.83,400,Very Poor
2024-02-14T19:00:00+00:00,Delhi,IN,5.0,254.86,314.23,0.0,56.21,29.56,2803.8,27.72,9.5,400,Very Poor
2024-02-14T20:00:00+00:00,Delhi,IN,5.0,220.09,266.89,0.03,48.67,26.23,2269.74,18.1,7.98,400,Very Poor
2024-02-14T21:00:00+00:00,Delhi,IN,5.0,202.92,241.83,0.16,43.87,25.27,1949.31,11.62,7.41,400,Very Poor
2024-02-14T22:00:00+00:00,Delhi,IN,5.0,196.88,232.07,0.33,40.44,25.27,1789.09,8.61,7.22,400,Very Poor
2024-02-14T23:00:00+00:00,Delhi,IN,5.0,200.46,234.25,0.2,36.67,25.27,1762.39,9.72,7.41,400,Very Poor
2024-02-15T00:00:00+00:00,Delhi,IN,5.0,210.29,245.03,0.05,34.62,27.42,1869.2,14.75,8.11,400,Very Poor
2024-02-15T01:00:00+00:00,Delhi,IN,5.0,240.74,282.94,0.0,34.96,34.81,2296.45,29.06,11.65,400,Very Poor
2024-02-15T02:00:00+00:00,Delhi,IN,5.0,302.82,364.58,0.01,39.76,48.16,3337.86,61.69,17.99,400,Very Poor
2024-02-15T03:00:00+00:00,Delhi,IN,5.0,343.41,418.23,0.82,45.93,57.7,4165.65,92.98,22.55,400,Very Poor
2024-02-15T04:00:00+00:00,Delhi,IN,5.0,345.9,421.68,5.36,55.52,65.8,4219.06,88.51,26.85,400,Very Poor
2024-02-15T05:00:00+00:00,Delhi,IN,5.0,359.3,438.82,17.17,74.03,76.29,4272.46,70.63,34.45,400,Very Poor
2024-02-15T06:00:00+00:00,Delhi,IN,5.0,364.33,441.12,51.5,93.22,87.74,3898.62,38.44,33.94,400,Very Poor
2024-02-15T07:00:00+00:00,Delhi,IN,5.0,192.1,220.68,165.94,42.5,77.25,1508.71,5.59,14.95,400,Very Poor
2024-02-15T08:00:00+00:00,Delhi,IN,5.0,151.89,172.21,188.83,27.76,58.65,1121.52,3.13,12.41,400,Very Poor
2024-02-15T09:00:00+00:00,Delhi,IN,5.0,147.88,166.35,194.55,24.68,52.93,1054.76,2.35,13.3,400,Very Poor
2024-02-15T10:00:00+00:00,Delhi,IN,5.0,158.6,179.55,180.24,34.27,58.17,1228.33,2.85,17.23,400,Very Poor
2024-02-15T11:00:00+00:00,Delhi,IN,5.0,172.32,198.36,145.91,53.47,65.8,1562.12,3.58,21.79,400,Very Poor
2024-02-15T12:00:00+00:00,Delhi,IN,5.0,173.07,202.54,104.43,74.03,67.71,1815.8,2.18,24.83,400,Very Poor
2024-02-15T13:00:00+00:00,Delhi,IN,5.0,188.3,227.58,49.35,101.45,68.66,2349.85,0.19,31.41,400,Very Poor
2024-02-15T14:00:00+00:00,Delhi,IN,5.0,227.68,284.58,10.28,115.16,67.71,3044.13,2.18,40.53,400,Very Poor
2024-02-15T15:00:00+00:00,Delhi,IN,5.0,258.08,326.09,1.61,102.82,61.99,3337.86,7.82,45.09,400,Very Poor
2024-02-15T16:00:00+00:00,Delhi,IN,5.0,282.15,353.86,0.68,91.85,56.74,3417.97,10.95,43.06,400,Very Poor
2024-02-15T17:00:00+00:00,Delhi,IN,5.0,301.45,376.88,0.3,85.68,52.93,3524.78,13.97,35.97,400,Very Poor
2024-02-15T18:00:00+00:00,Delhi,IN,5.0,288.08,357.92,0.31,79.51,42.92,3257.75,13.41,23.56,400,Very Poor
2024-02-15T19:00:00+00:00,Delhi,IN,5.0,247.25,302.17,1.05,70.6,31.47,2643.59,8.05,13.05,400,Very Poor
2024-02-15T20:00:00+00:00,Delhi,IN,5.0,226.45,271.1,3.22,61.69,27.66,2243.04,3.63,9.63,400,Very Poor
2024-02-15T21:00:00+00:00,Delhi,IN,5.0,220.54,260.58,5.28,54.84,26.7,2056.12,2.04,8.36,400,Very Poor
2024-02-15T22:00:00+00:00,Delhi,IN,5.0,220.65,259.42,4.92,50.04,26.23,2002.72,2.21,7.66,400,Very Poor
2024-02-15T23:00:00+00:00,Delhi,IN,5.0,226.18,265.18,2.15,47.3,26.46,2029.42,4.58,7.73,400,Very Poor
2024-02-16T00:00:00+00:00,Delhi,IN,5.0,239.68,281.3,0.34,45.93,28.37,2216.34,11.96,8.74,400,Very Poor
2024-02-16T01:00:00+00:00,Delhi,IN,5.0,280.14,332.79,0.01,45.93,36.72,2830.51,33.08,13.43,400,Very Poor
2024-02-16T02:00:00+00:00,Delhi,IN,5.0,363.14,440.88,0.01,50.72,52.93,4219.06,79.57,21.79,400,Very Poor
2024-02-16T03:00:00+00:00,Delhi,IN,5.0,416.27,511.26,1.07,56.89,63.9,5393.98,125.17,26.35,400,Very Poor
2024-02-16T04:00:00+00:00,Delhi,IN,5.0,428.35,527.53,5.54,67.86,71.53,5714.42,130.53,30.91,400,Very Poor
2024-02-16T05:00:00+00:00,Delhi,IN,5.0,449.62,554.63,18.06,100.08,82.97,5767.82,100.14,41.04,400,Very Poor
2024-02-16T06:00:00+00:00,Delhi,IN,5.0,455.55,559.86,60.8,128.87,91.55,5233.76,48.73,39.52,400,Very Poor
2024-02-16T07:00:00+00:00,Delhi,IN,5.0,205.29,242.6,173.09,58.95,100.14,1842.5,7.71,16.72,400,Very Poor
2024-02-16T08:00:00+00:00,Delhi,IN,5.0,135.51,158.74,181.67,36.33,74.39,1161.58,4.53,12.03,400,Very Poor
2024-02-16T09:00:00+00:00,Delhi,IN,5.0,98.89,116.35,173.09,28.45,60.08,921.25,3.44,11.02,400,Very Poor
2024-02-16T10:00:00+00:00,Delhi,IN,5.0,98.0,119.75,137.33,43.18,57.7,1228.33,5.64,15.83,400,Very Poor
2024-02-16T11:00:00+00:00,Delhi,IN,5.0,127.61,161.72,87.26,78.14,65.8,1976.01,10.95,23.31,400,Very Poor
2024-02-16T12:00:00+00:00,Delhi,IN,5.0,156.55,202.39,33.62,119.27,73.43,2750.4,16.09,29.89,400,Very Poor
2024-02-16T13:00:00+00:00,Delhi,IN,5.0,212.55,278.55,1.26,135.72,83.92,3898.62,41.57,42.05,400,Very Poor
2024-02-16T14:00:00+00:00,Delhi,IN,5.0,295.02,388.22,0.0,122.01,87.74,5020.14,71.53,55.73,400,Very Poor
2024-02-16T15:00:00+00:00,Delhi,IN,5.0,354.26,464.45,0.0,105.56,79.15,5393.98,74.21,60.8,400,Very Poor
2024-02-16T16:00:00+00:00,Delhi,IN,5.0,378.0,490.2,0.0,90.48,69.62,5287.17,67.06,60.29,400,Very Poor
2024-02-16T17:00:00+00:00,Delhi,IN,5.0,384.98,496.27,0.0,82.25,62.94,5073.55,60.8,56.24,400,Very Poor
2024-02-16T18:00:00+00:00,Delhi,IN,5.0,340.63,438.71,0.0,76.09,49.11,4432.68,51.41,39.01,400,Very Poor
2024-02-16T19:00:00+00:00,Delhi,IN,5.0,260.87,334.59,0.0,68.55,33.38,3311.16,33.97,20.27,400,Very Poor
2024-02-16T20:00:00+00:00,Delhi,IN,5.0,212.03,267.1,0.05,59.63,25.03,2536.77,17.88,12.54,400,Very Poor
2024-02-16T21:00:00+00:00,Delhi,IN,5.0,195.8,241.94,0.17,52.78,23.13,2189.64,11.4,10.01,400,Very Poor
2024-02-16T22:00:00+00:00,Delhi,IN,5.0,191.48,232.3,0.31,47.98,21.93,2002.72,8.83,8.74,400,Very Poor
2024-02-16T23:00:00+00:00,Delhi,IN,5.0,189.35,225.21,0.5,45.24,20.27,1895.9,7.1,7.41,400,Very Poor
2024-02-17T00:00:00+00:00,Delhi,IN,5.0,187.18,218.57,0.66,43.87,19.31,1789.09,6.65,6.97,400,Very Poor
2024-02-17T01:00:00+00:00,Delhi,IN,5.0,192.27,222.97,0.53,43.53,22.17,1815.8,10.73,9.12,400,Very Poor
2024-02-17T02:00:00+00:00,Delhi,IN,5.0,222.16,262.49,0.03,43.18,30.28,2323.15,31.29,15.07,400,Very Poor
2024-02-17T03:00:00+00:00,Delhi,IN,5.0,243.92,291.17,2.19,44.55,36.72,2777.1,53.64,20.52,400,Very Poor
2024-02-17T04:00:00+00:00,Delhi,IN,5.0,246.31,294.04,10.55,50.04,41.48,2883.91,54.99,24.57,400,Very Poor
2024-02-17T05:00:00+00:00,Delhi,IN,5.0,252.03,300.22,29.33,61.69,47.68,2830.51,39.79,26.85,400,Very Poor
2024-02-17T06:00:00+00:00,Delhi,IN,5.0,252.53,296.48,71.53,65.12,53.88,2563.48,21.23,24.83,400,Very Poor
2024-02-17T07:00:00+00:00,Delhi,IN,5.0,113.05,126.83,151.63,21.93,47.21,867.84,3.44,8.36,400,Very Poor
2024-02-17T08:00:00+00:00,Delhi,IN,5.0,87.63,98.02,163.08,15.25,36.24,667.57,2.18,7.28,400,Very Poor
2024-02-17T09:00:00+00:00,Delhi,IN,5.0,76.62,86.42,164.51,14.74,32.42,627.52,1.93,7.73,400,Very Poor
2024-02-17T10:00:00+00:00,Delhi,IN,5.0,78.42,90.21,151.63,23.31,38.62,754.36,2.82,10.39,400,Very Poor
2024-02-17T11:00:00+00:00,Delhi,IN,5.0,89.18,104.74,125.89,37.36,45.3,1001.36,3.8,13.55,400,Very Poor
2024-02-17T12:00:00+00:00,Delhi,IN,5.0,93.62,112.02,95.84,53.47,46.73,1214.98,2.68,16.47,400,Very Poor
2024-02-17T13:00:00+00:00,Delhi,IN,5.0,129.0,161.77,29.68,97.33,52.93,2056.12,1.59,25.84,400,Very Poor
2024-02-17T14:00:00+00:00,Delhi,IN,5.0,189.85,244.89,0.22,102.82,59.13,3097.53,21.01,39.01,400,Very Poor
2024-02-17T15:00:00+00:00,Delhi,IN,5.0,231.98,301.88,0.0,87.74,58.17,3578.19,33.53,45.6,400,Very Poor
2024-02-17T16:00:00+00:00,Delhi,IN,5.0,256.35,331.85,0.0,81.57,54.84,3685.0,33.97,48.13,400,Very Poor
2024-02-17T17:00:00+00:00,Delhi,IN,5.0,267.36,344.78,0.01,78.83,51.5,3738.4,31.74,45.6,400,Very Poor
2024-02-17T18:00:00+00:00,Delhi,IN,5.0,247.3,317.37,0.02,74.03,41.96,3391.27,26.82,34.96,400,Very Poor
2024-02-17T19:00:00+00:00,Delhi,IN,5.0,203.56,258.89,0.07,65.8,30.52,2696.99,18.1,23.31,400,Very Poor
2024-02-17T20:00:00+00:00,Delhi,IN,5.0,185.63,234.18,0.13,58.26,28.85,2323.15,12.96,20.27,400,Very Poor
2024-02-17T21:00:00+00:00,Delhi,IN,5.0,186.24,234.0,0.09,54.15,30.99,2189.64,11.96,19.76,400,Very Poor
2024-02-17T22:00:00+00:00,Delhi,IN,5.0,193.26,243.0,0.03,51.41,38.62,2162.93,13.3,23.05,400,Very Poor
2024-02-17T23:00:00+00:00,Delhi,IN,5.0,202.12,253.95,0.01,50.72,51.02,2216.34,16.54,29.89,400,Very Poor
2024-02-18T00:00:00+00:00,Delhi,IN,5.0,204.27,255.52,0.0,52.09,58.17,2243.04,20.79,35.97,400,Very Poor
2024-02-18T01:00:00+00:00,Delhi,IN,5.0,218.32,272.39,0.0,54.15,67.71,2510.07,32.19,45.09,400,Very Poor
2024-02-18T02:00:00+00:00,Delhi,IN,5.0,275.54,344.87,0.02,57.58,82.97,3524.78,67.06,57.25,400,Very Poor
2024-02-18T03:00:00+00:00,Delhi,IN,5.0,342.29,424.77,1.17,63.06,85.83,4806.52,114.44,61.3,400,Very Poor
2024-02-18T04:00:00+00:00,Delhi,IN,5.0,391.55,479.42,5.63,76.09,76.29,5821.23,137.69,57.25,400,Very Poor
2024-02-18T05:00:00+00:00,Delhi,IN,5.0,402.08,490.82,18.95,112.41,70.57,6034.85,105.5,50.16,400,Very Poor
2024-02-18T06:00:00+00:00,Delhi,IN,5.0,392.0,474.4,65.09,138.46,63.9,5393.98,47.83,40.02,400,Very Poor
2024-02-18T07:00:00+00:00,Delhi,IN,5.0,128.69,153.5,148.77,39.41,59.13,1228.33,5.81,11.78,400,Very Poor
2024-02-18T08:00:00+00:00,Delhi,IN,5.0,106.06,125.05,168.8,24.33,45.3,841.14,3.13,10.64,400,Very Poor
2024-02-18T09:00:00+00:00,Delhi,IN,5.0,100.55,116.68,177.38,21.08,39.1,741.0,2.35,11.53,400,Very Poor
